N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor
567507,9/20/2021 14:46:00,,United Kingdom,624,"4102,39"
569226,10/2/2021 14:31:00,16930,United Kingdom,4,"11,80"
C541818,1/21/2021 16:34:00,17389,United Kingdom,-1,"-3,75"
554059,5/20/2021 16:25:00,14388,United Kingdom,356,"458,94"
545725,3/7/2021 11:32:00,16621,United Kingdom,47,"162,85"
C541694,1/20/2021 17:06:00,17364,United Kingdom,-21,"-25,45"
545514,3/3/2021 12:06:00,15053,United Kingdom,257,"222,65"
C559136,7/6/2021 13:21:00,17511,United Kingdom,-13,"-17,49"
554866,5/27/2021 10:41:00,13488,United Kingdom,291,"493,27"
581494,12/9/2021 10:13:00,12518,Germany,188,"339,14"
C548015,3/29/2021 11:30:00,13802,United Kingdom,-30,"-50,70"
549166,4/6/2021 17:21:00,,United Kingdom,3,"0,00"
571824,10/19/2021 11:49:00,12472,Germany,923,"1376,43"
546394,3/11/2021 14:26:00,17164,United Kingdom,427,"627,13"
C577750,11/21/2021 14:30:00,12878,United Kingdom,-11,"-13,35"
549583,4/11/2021 9:46:00,15214,United Kingdom,402,"514,93"
568149,9/25/2021 11:38:00,14285,United Kingdom,293,"1247,53"
C569993,10/6/2021 20:28:00,17633,United Kingdom,-4,"-15,00"
563550,8/17/2021 12:50:00,14194,United Kingdom,214,"508,12"
548533,3/31/2021 17:17:00,13883,United Kingdom,457,"980,41"
551337,4/27/2021 16:54:00,16418,United Kingdom,87,"145,91"
558365,6/28/2021 15:28:00,13631,United Kingdom,40,"250,00"
567904,9/22/2021 16:34:00,12609,Germany,130,"326,12"
560241,7/17/2021 12:02:00,13967,United Kingdom,42,"80,70"
558195,6/27/2021 12:32:00,17735,United Kingdom,528,"701,88"
573494,10/31/2021 11:57:00,,United Kingdom,-24,"0,00"
538657,12/13/2020 15:26:00,15867,United Kingdom,63,"201,40"
C551670,5/3/2021 12:38:00,15898,United Kingdom,-2,"-4,20"
540172,1/5/2021 12:29:00,18109,United Kingdom,54,"138,98"
577543,11/20/2021 14:40:00,17636,United Kingdom,182,"285,56"
C554926,5/27/2021 12:59:00,16422,United Kingdom,-24,"-15,60"
567793,9/22/2021 11:40:00,12657,France,259,"618,44"
537692,12/8/2020 10:40:00,14796,United Kingdom,434,"671,21"
537789,12/8/2020 12:49:00,14051,United Kingdom,214,"623,42"
C570274,10/10/2021 10:52:00,13113,United Kingdom,-39,"-113,55"
548977,4/5/2021 11:54:00,,United Kingdom,13,"13,85"
542362,1/27/2021 12:49:00,,United Kingdom,-16,"0,00"
C561238,7/26/2021 10:31:00,17675,United Kingdom,-2,"-6,60"
C537651,12/7/2020 15:49:00,,United Kingdom,-1,"-13541,33"
571256,10/14/2021 17:16:00,,United Kingdom,1,"2,89"
576695,11/16/2021 12:25:00,16469,United Kingdom,106,"187,71"
551832,5/4/2021 13:11:00,15987,United Kingdom,24,"9,36"
538420,12/12/2020 12:03:00,12875,United Kingdom,1728,"293,76"
C562623,8/8/2021 12:38:00,16255,United Kingdom,-4,"-5,00"
554923,5/27/2021 12:48:00,14735,United Kingdom,22,"89,70"
572052,10/20/2021 12:26:00,14646,Netherlands,1728,"1244,16"
569668,10/5/2021 13:47:00,16040,United Kingdom,175,"437,37"
538067,12/9/2020 13:59:00,15288,United Kingdom,66,"165,65"
555548,6/5/2021 13:16:00,17811,United Kingdom,99,"147,05"
578081,11/22/2021 16:31:00,14051,United Kingdom,240,"958,20"
C536642,12/2/2020 11:56:00,14390,United Kingdom,-1,"-5,95"
578054,11/22/2021 14:59:00,14911,EIRE,239,"616,00"
543590,2/10/2021 11:44:00,17377,United Kingdom,144,"216,58"
C580522,12/4/2021 14:59:00,13435,United Kingdom,-1,"-4,15"
537813,12/8/2020 13:38:00,18259,United Kingdom,116,"376,30"
568592,9/28/2021 10:42:00,17469,United Kingdom,172,"441,80"
557777,6/22/2021 15:11:00,,United Kingdom,-5,"0,00"
570235,10/9/2021 14:30:00,13193,United Kingdom,50,"117,88"
545416,3/2/2021 13:35:00,17770,United Kingdom,231,"603,17"
550953,4/21/2021 16:17:00,,United Kingdom,398,"1953,26"
C575638,11/10/2021 13:48:00,12473,Germany,-1,"-40,46"
578914,11/27/2021 11:54:00,13782,United Kingdom,96,"170,06"
547671,3/24/2021 13:45:00,14560,United Kingdom,41,"62,38"
C562848,8/10/2021 9:35:00,15201,United Kingdom,-4,"-19,80"
C557650,6/21/2021 17:17:00,15152,United Kingdom,-3,"-38,40"
565147,9/1/2021 13:53:00,16187,United Kingdom,300,"459,92"
546737,3/16/2021 11:52:00,13358,United Kingdom,285,"439,03"
539181,12/16/2020 11:51:00,12748,United Kingdom,84,"135,44"
574514,11/4/2021 13:34:00,15311,United Kingdom,518,"627,00"
561926,8/1/2021 12:48:00,12749,United Kingdom,812,"1866,43"
544328,2/17/2021 16:35:00,14371,United Kingdom,34,"100,50"
565287,9/2/2021 11:42:00,12483,Sweden,163,"309,45"
580608,12/5/2021 11:39:00,16811,United Kingdom,84,"232,30"
539452,12/17/2020 17:06:00,15856,United Kingdom,266,"741,22"
C546887,3/17/2021 18:14:00,14329,United Kingdom,-4,"-6,75"
C540392,1/6/2021 18:06:00,12753,Japan,-45,"-109,80"
572306,10/23/2021 15:11:00,17841,United Kingdom,321,"511,05"
574466,11/4/2021 11:53:00,18172,United Kingdom,154,"335,72"
554441,5/24/2021 12:22:00,13213,United Kingdom,182,"320,48"
545135,2/28/2021 12:06:00,,United Kingdom,-30,"0,00"
574303,11/3/2021 16:28:00,13324,United Kingdom,560,"684,12"
546522,3/14/2021 12:41:00,13319,United Kingdom,175,"373,84"
543472,2/8/2021 15:01:00,,United Kingdom,1,"0,00"
553144,5/13/2021 13:29:00,17669,United Kingdom,338,"619,50"
580909,12/6/2021 13:27:00,18225,United Kingdom,160,"330,28"
574590,11/6/2021 10:44:00,18077,United Kingdom,166,"335,86"
571898,10/19/2021 14:20:00,13247,United Kingdom,78,"85,80"
572613,10/25/2021 11:28:00,15345,United Kingdom,81,"393,54"
543390,2/8/2021 10:02:00,,United Kingdom,-5,"0,00"
C562425,8/4/2021 17:08:00,12584,Italy,-1,"-4,95"
575959,11/13/2021 12:27:00,14547,United Kingdom,700,"1117,08"
558310,6/28/2021 11:20:00,16671,United Kingdom,656,"1382,88"
578293,11/23/2021 14:36:00,15640,United Kingdom,364,"886,86"
549157,4/6/2021 17:13:00,,United Kingdom,-9,"0,00"
575175,11/8/2021 18:07:00,,United Kingdom,84,"0,00"
561969,8/1/2021 13:31:00,17757,United Kingdom,153,"206,69"
556805,6/14/2021 15:15:00,15125,United Kingdom,124,"213,80"
574864,11/7/2021 12:29:00,14387,United Kingdom,388,"840,82"
549206,4/7/2021 10:38:00,15281,United Kingdom,32,"104,40"
550818,4/20/2021 17:10:00,15912,United Kingdom,66,"141,49"
576050,11/13/2021 14:44:00,15022,United Kingdom,1,"39,95"
549047,4/6/2021 10:07:00,17783,United Kingdom,53,"112,41"
578433,11/24/2021 12:21:00,17671,United Kingdom,248,"474,16"
545034,2/25/2021 16:42:00,13493,Switzerland,66,"179,35"
559319,7/7/2021 14:11:00,18013,United Kingdom,24,"10,08"
557885,6/23/2021 13:37:00,12465,Belgium,294,"440,94"
560635,7/20/2021 10:51:00,12521,Germany,309,"599,68"
551967,5/5/2021 13:19:00,16457,United Kingdom,140,"208,36"
C562957,8/11/2021 10:15:00,13319,United Kingdom,-2,"-7,17"
537111,12/5/2020 12:08:00,14810,United Kingdom,84,"180,44"
580119,12/1/2021 16:37:00,17920,United Kingdom,66,"187,78"
572748,10/25/2021 16:50:00,,United Kingdom,-103,"0,00"
538872,12/14/2020 15:13:00,13097,United Kingdom,90,"304,90"
554646,5/25/2021 12:39:00,17790,United Kingdom,40,"124,25"
578823,11/25/2021 14:00:00,,United Kingdom,6,"75,00"
579619,11/30/2021 12:10:00,18241,United Kingdom,70,"117,54"
571474,10/17/2021 14:41:00,16389,United Kingdom,773,"303,36"
539434,12/17/2020 14:41:00,,United Kingdom,1043,"4700,40"
574294,11/3/2021 15:47:00,16333,United Kingdom,3840,"5727,00"
546486,3/14/2021 11:41:00,15039,United Kingdom,172,"377,88"
539460,12/17/2020 18:07:00,12931,United Kingdom,20,"33,00"
556023,6/8/2021 12:21:00,14527,United Kingdom,49,"209,28"
569224,10/2/2021 14:00:00,15701,United Kingdom,151,"255,13"
544684,2/22/2021 16:32:00,,United Kingdom,570,"1799,96"
551542,5/3/2021 9:05:00,14732,United Kingdom,156,"306,50"
550898,4/21/2021 12:07:00,,United Kingdom,5,"13,75"
576894,11/17/2021 8:35:00,12681,France,110,"291,86"
C551335,4/27/2021 16:44:00,14198,United Kingdom,-2,"-9,90"
558116,6/27/2021 9:11:00,,United Kingdom,148,"869,72"
565216,9/1/2021 17:38:00,12971,United Kingdom,28,"114,60"
C573244,10/28/2021 12:08:00,14623,United Kingdom,-2,"-19,90"
579939,12/1/2021 10:18:00,15101,United Kingdom,207,"215,25"
576302,11/14/2021 14:41:00,,United Kingdom,46,"0,00"
C543640,2/10/2021 17:06:00,12967,United Kingdom,-1,"-29,95"
567666,9/21/2021 15:23:00,12520,Germany,340,"588,41"
C545033,2/25/2021 16:26:00,14156,EIRE,-672,"-2548,80"
542223,1/26/2021 12:43:00,14233,United Kingdom,47,"100,85"
551321,4/27/2021 15:26:00,,United Kingdom,36,"0,00"
575043,11/8/2021 12:06:00,13047,United Kingdom,1,"4,95"
545524,3/3/2021 12:53:00,17374,United Kingdom,29,"191,95"
540513,1/9/2021 11:41:00,13758,United Kingdom,152,"422,40"
559689,7/11/2021 15:46:00,,United Kingdom,48,"66,75"
549720,4/11/2021 15:25:00,14606,United Kingdom,56,"142,84"
576186,11/14/2021 11:25:00,14735,United Kingdom,66,"276,30"
554375,5/24/2021 11:29:00,18044,United Kingdom,163,"245,92"
550324,4/17/2021 13:02:00,12997,United Kingdom,185,"302,92"
547076,3/20/2021 14:37:00,15140,United Kingdom,283,"446,15"
C577397,11/18/2021 17:12:00,12504,Germany,-3,"-32,65"
545303,3/1/2021 12:48:00,15319,United Kingdom,175,"204,50"
546388,3/11/2021 13:43:00,,United Kingdom,75,"203,50"
569728,10/6/2021 9:38:00,15416,United Kingdom,392,"839,99"
C569115,9/30/2021 12:51:00,13426,United Kingdom,-1,"-7,62"
561192,7/25/2021 13:45:00,16033,United Kingdom,163,"441,14"
565765,9/6/2021 14:19:00,12526,Germany,318,"520,30"
546109,3/9/2021 12:37:00,,United Kingdom,2,"33,90"
536392,12/1/2020 10:29:00,13705,United Kingdom,103,"318,14"
545797,3/7/2021 12:17:00,16225,United Kingdom,176,"326,91"
553170,5/13/2021 16:57:00,14676,United Kingdom,396,"223,44"
571229,10/14/2021 14:04:00,15453,United Kingdom,146,"189,86"
560940,7/22/2021 11:20:00,,United Kingdom,-53,"0,00"
575734,11/11/2021 8:39:00,12384,Switzerland,64,"292,58"
574228,11/3/2021 12:18:00,16678,United Kingdom,250,"301,20"
581019,12/7/2021 10:11:00,14794,United Kingdom,158,"204,86"
577128,11/17/2021 19:48:00,14508,United Kingdom,61,"138,86"
580321,12/2/2021 15:41:00,15078,United Kingdom,24,"50,40"
577144,11/18/2021 9:35:00,,United Kingdom,96,"0,00"
548952,4/5/2021 10:46:00,15572,United Kingdom,207,"430,13"
540247,1/5/2021 15:56:00,15464,United Kingdom,350,"1048,85"
562278,8/4/2021 10:27:00,,United Kingdom,-342,"0,00"
562427,8/4/2021 17:19:00,17267,United Kingdom,155,"311,02"
546728,3/16/2021 11:09:00,13983,United Kingdom,2,"290,00"
C560372,7/18/2021 12:26:00,17448,United Kingdom,-1,"-4287,63"
568230,9/26/2021 11:05:00,12925,United Kingdom,258,"368,31"
551618,5/3/2021 11:42:00,16013,United Kingdom,158,"626,10"
572080,10/20/2021 14:12:00,16592,United Kingdom,12,"25,20"
C568534,9/27/2021 13:57:00,12579,France,-6,"-11,70"
572759,10/25/2021 18:45:00,,United Kingdom,-2,"0,00"
553161,5/13/2021 15:48:00,12681,France,268,"415,28"
571677,10/18/2021 13:32:00,13637,United Kingdom,55,"125,65"
568875,9/29/2021 12:23:00,14527,United Kingdom,35,"160,70"
549055,4/6/2021 10:33:00,13515,United Kingdom,180,"203,40"
559300,7/7/2021 12:40:00,12471,Germany,148,"208,62"
577477,11/20/2021 11:32:00,14157,United Kingdom,85,"155,71"
559985,7/14/2021 11:46:00,16488,United Kingdom,170,"219,06"
C545003,2/25/2021 12:46:00,18231,United Kingdom,-13,"-17,10"
C575665,11/10/2021 14:54:00,17442,United Kingdom,-1,"-4,95"
C561725,7/29/2021 12:10:00,17841,United Kingdom,-5,"-6,15"
547727,3/25/2021 10:50:00,16029,United Kingdom,552,"878,16"
574349,11/4/2021 10:29:00,13495,United Kingdom,268,"659,80"
C551947,5/5/2021 11:20:00,15147,United Kingdom,-3,"-14,85"
546918,3/18/2021 9:19:00,15854,United Kingdom,52,"309,40"
571013,10/13/2021 12:16:00,,United Kingdom,-104,"0,00"
543099,2/3/2021 12:00:00,16684,United Kingdom,5880,"6549,12"
C563608,8/18/2021 6:33:00,17719,United Kingdom,-3,"-10,08"
573945,11/2/2021 10:44:00,17663,United Kingdom,103,"211,47"
578479,11/24/2021 12:48:00,15858,United Kingdom,95,"191,01"
C576227,11/14/2021 13:11:00,14910,United Kingdom,-7,"-10,45"
581139,12/7/2021 13:21:00,13798,United Kingdom,516,"822,68"
543650,2/11/2021 9:17:00,12980,United Kingdom,56,"790,80"
559042,7/5/2021 15:34:00,,United Kingdom,37,"281,74"
576907,11/17/2021 9:34:00,12610,Italy,169,"248,20"
550106,4/14/2021 12:31:00,13772,United Kingdom,86,"228,42"
573920,11/1/2021 18:00:00,,United Kingdom,14,"0,00"
556454,6/10/2021 16:37:00,12947,United Kingdom,48,"40,80"
581428,12/8/2021 15:37:00,13404,United Kingdom,12,"34,68"
572130,10/21/2021 9:50:00,13460,United Kingdom,197,"107,46"
567531,9/21/2021 9:37:00,14397,United Kingdom,32,"53,12"
554822,5/26/2021 14:17:00,12937,United Kingdom,76,"210,80"
569222,10/2/2021 13:46:00,15906,United Kingdom,217,"590,49"
537636,12/7/2020 15:20:00,16950,United Kingdom,32,"172,00"
555382,6/2/2021 14:46:00,17133,United Kingdom,728,"1437,12"
553171,5/13/2021 17:05:00,,United Kingdom,12,"4,68"
562380,8/4/2021 15:23:00,14778,United Kingdom,165,"396,81"
556889,6/15/2021 12:39:00,16644,United Kingdom,75,"111,37"
575329,11/9/2021 13:50:00,17038,United Kingdom,28,"112,40"
C566613,9/13/2021 17:17:00,16029,United Kingdom,-1,"-15,00"
539494,12/20/2020 10:36:00,,United Kingdom,752,"0,00"
569214,10/2/2021 12:22:00,14533,United Kingdom,1976,"326,80"
580746,12/6/2021 9:35:00,12584,Italy,45,"200,45"
550359,4/18/2021 10:41:00,17841,United Kingdom,162,"366,48"
C572489,10/24/2021 13:59:00,17119,United Kingdom,-7,"-13,30"
576673,11/16/2021 11:59:00,,United Kingdom,4,"0,00"
545306,3/1/2021 13:04:00,17027,United Kingdom,6,"13,20"
570846,10/12/2021 14:33:00,13983,United Kingdom,13,"12,97"
C536814,12/2/2020 17:03:00,13958,United Kingdom,-23,"-102,45"
578038,11/22/2021 14:10:00,14251,United Kingdom,186,"346,14"
550515,4/18/2021 17:29:00,14502,United Kingdom,128,"217,07"
C567953,9/23/2021 8:28:00,18198,United Kingdom,-144,"-237,60"
574023,11/2/2021 12:20:00,14390,United Kingdom,239,"564,41"
570444,10/10/2021 14:38:00,17284,United Kingdom,124,"158,44"
541091,1/13/2021 12:53:00,16814,United Kingdom,159,"342,15"
568569,9/28/2021 9:02:00,17857,United Kingdom,300,"585,00"
575584,11/10/2021 11:55:00,12682,France,101,"245,40"
564645,8/26/2021 13:38:00,,United Kingdom,44,"0,00"
561473,7/27/2021 13:17:00,15078,United Kingdom,264,"544,20"
559126,7/6/2021 12:33:00,17341,United Kingdom,10,"14,50"
545059,2/27/2021 13:04:00,14157,United Kingdom,199,"277,17"
549239,4/7/2021 11:37:00,13102,United Kingdom,174,"245,46"
546866,3/17/2021 15:47:00,14462,United Kingdom,115,"232,39"
580880,12/6/2021 12:19:00,14121,United Kingdom,694,"771,16"
539991,12/23/2020 16:49:00,,United Kingdom,18,"78,70"
551820,5/4/2021 12:11:00,12645,Germany,240,"429,60"
551134,4/26/2021 13:02:00,16729,United Kingdom,459,"604,73"
567898,9/22/2021 16:20:00,13394,United Kingdom,280,"302,74"
580534,12/4/2021 16:02:00,12724,France,75,"208,24"
573876,11/1/2021 12:48:00,16360,United Kingdom,393,"530,37"
567124,9/16/2021 13:45:00,15240,United Kingdom,234,"337,17"
560501,7/19/2021 11:08:00,16475,United Kingdom,92,"91,40"
551531,5/1/2021 13:45:00,15376,United Kingdom,375,"654,17"
548315,3/30/2021 12:34:00,16019,United Kingdom,60,"303,32"
540355,1/6/2021 15:11:00,,United Kingdom,691,"3401,94"
543124,2/3/2021 14:15:00,15311,United Kingdom,369,"610,16"
579264,11/29/2021 9:15:00,13599,United Kingdom,70,"44,20"
580666,12/5/2021 14:06:00,15856,United Kingdom,32,"81,60"
C553528,5/17/2021 14:58:00,,United Kingdom,-1,"-82,73"
C578124,11/23/2021 10:30:00,14049,United Kingdom,-13,"-30,55"
568545,9/27/2021 14:34:00,,United Kingdom,-70,"0,00"
544077,2/15/2021 15:04:00,14825,United Kingdom,175,"241,34"
576668,11/16/2021 11:49:00,18246,United Kingdom,96,"363,20"
547340,3/22/2021 11:53:00,14875,United Kingdom,100,"362,00"
557605,6/21/2021 12:06:00,14911,EIRE,49,"147,40"
C579090,11/28/2021 10:48:00,12427,Germany,-288,"-60,48"
576600,11/15/2021 15:08:00,18181,United Kingdom,146,"382,80"
580745,12/6/2021 9:32:00,13694,United Kingdom,100,"145,00"
573383,10/30/2021 14:18:00,17447,United Kingdom,93,"169,05"
571641,10/18/2021 12:07:00,17135,United Kingdom,369,"205,06"
558199,6/27/2021 12:58:00,17110,United Kingdom,50,"163,30"
C546943,3/18/2021 11:11:00,,United Kingdom,-1,"-56,93"
C567947,9/23/2021 8:00:00,17663,United Kingdom,-3,"-6,69"
549566,4/10/2021 14:27:00,13610,United Kingdom,49,"110,55"
C555598,6/6/2021 10:57:00,15095,United Kingdom,-2,"-5,90"
569694,10/5/2021 15:24:00,17735,United Kingdom,263,"562,47"
C544428,2/18/2021 15:44:00,16306,United Kingdom,-2,"-5,10"
C540347,1/6/2021 13:56:00,16424,United Kingdom,-6,"-51,00"
558715,7/1/2021 13:18:00,,United Kingdom,1,"116,69"
570799,10/12/2021 12:31:00,16203,United Kingdom,104,"214,60"
547689,3/24/2021 14:55:00,17757,United Kingdom,55,"166,75"
560716,7/20/2021 13:26:00,17675,United Kingdom,600,"1532,76"
C562801,8/9/2021 14:35:00,15194,United Kingdom,-1,"-3,95"
557417,6/20/2021 11:51:00,,United Kingdom,-324,"0,00"
575943,11/13/2021 11:44:00,17920,United Kingdom,131,"255,54"
541972,1/24/2021 13:58:00,12935,United Kingdom,325,"431,63"
541847,1/23/2021 13:25:00,15443,United Kingdom,182,"437,71"
556094,6/8/2021 15:26:00,,United Kingdom,48,"359,05"
558430,6/29/2021 12:12:00,13238,United Kingdom,104,"227,70"
C561230,7/26/2021 10:19:00,14329,United Kingdom,-1,"-1,65"
C542150,1/26/2021 10:30:00,14049,United Kingdom,-11,"-12,02"
567524,9/21/2021 8:55:00,15696,United Kingdom,77,"378,95"
562838,8/9/2021 15:59:00,13162,United Kingdom,317,"382,85"
540415,1/7/2021 10:47:00,16889,United Kingdom,365,"523,05"
557783,6/22/2021 15:43:00,12748,United Kingdom,4,"4,94"
561610,7/28/2021 12:28:00,16076,United Kingdom,309,"325,47"
556019,6/8/2021 12:02:00,18092,United Kingdom,64,"221,40"
C536815,12/2/2020 17:05:00,14443,United Kingdom,-2,"-1,67"
C580710,12/5/2021 16:34:00,14198,United Kingdom,-4,"-8,20"
565052,8/31/2021 17:11:00,,United Kingdom,-60,"0,00"
541109,1/13/2021 15:10:00,15107,United Kingdom,2,"14,95"
539414,12/17/2020 13:45:00,16931,United Kingdom,100,"212,61"
549915,4/13/2021 9:32:00,18231,United Kingdom,253,"429,25"
546988,3/18/2021 12:57:00,14194,United Kingdom,118,"282,12"
560717,7/20/2021 13:28:00,,United Kingdom,-3,"0,00"
578084,11/22/2021 16:34:00,12465,Belgium,185,"301,25"
548865,4/4/2021 14:09:00,14747,United Kingdom,84,"328,20"
562287,8/4/2021 11:07:00,12455,Spain,33,"78,56"
571185,10/14/2021 11:15:00,13047,United Kingdom,226,"550,58"
544677,2/22/2021 16:13:00,18196,United Kingdom,241,"450,78"
537077,12/5/2020 11:59:00,17062,United Kingdom,163,"179,64"
548559,4/1/2021 10:08:00,16214,United Kingdom,34,"206,70"
569854,10/6/2021 14:26:00,,United Kingdom,-430,"0,00"
C570012,10/7/2021 9:53:00,15344,United Kingdom,-8,"-57,46"
542134,1/25/2021 16:36:00,15189,United Kingdom,40,"300,00"
549136,4/6/2021 15:23:00,,United Kingdom,-3,"0,00"
542617,1/30/2021 15:48:00,17463,United Kingdom,417,"709,51"
549852,4/12/2021 15:08:00,14289,United Kingdom,40,"147,30"
550329,4/17/2021 13:20:00,13951,United Kingdom,175,"303,49"
574938,11/7/2021 17:15:00,14911,EIRE,78,"206,90"
C579785,11/30/2021 15:29:00,12584,Italy,-12,"-108,25"
569398,10/4/2021 8:27:00,17381,United Kingdom,408,"359,04"
543994,2/15/2021 10:41:00,12931,United Kingdom,1280,"1696,40"
569474,10/4/2021 12:39:00,14178,United Kingdom,218,"198,74"
579790,11/30/2021 15:38:00,12784,Portugal,2,"56,00"
551401,4/28/2021 13:23:00,17874,United Kingdom,4,"6,00"
537199,12/5/2020 14:06:00,15894,United Kingdom,115,"156,74"
551552,5/3/2021 10:09:00,12598,France,2,"36,00"
561020,7/22/2021 17:21:00,13563,United Kingdom,146,"310,88"
542511,1/28/2021 12:07:00,15527,United Kingdom,117,"358,90"
C567708,9/22/2021 9:53:00,15201,United Kingdom,-214,"-257,79"
543459,2/8/2021 13:28:00,12599,France,216,"201,86"
572868,10/26/2021 13:20:00,17564,United Kingdom,43,"124,34"
573992,11/2/2021 11:20:00,15275,United Kingdom,498,"615,14"
552252,5/8/2021 10:11:00,15227,United Kingdom,208,"251,75"
574529,11/4/2021 14:06:00,17233,United Kingdom,131,"190,88"
541236,1/14/2021 17:16:00,17961,United Kingdom,1,"3,35"
575607,11/10/2021 12:37:00,14096,United Kingdom,1014,"4358,00"
561087,7/25/2021 9:48:00,15144,United Kingdom,214,"261,42"
569876,10/6/2021 15:08:00,,United Kingdom,-28,"0,00"
C567704,9/22/2021 9:41:00,17716,United Kingdom,-68,"-150,20"
C572478,10/24/2021 13:39:00,13098,United Kingdom,-2,"-5,64"
573884,11/1/2021 13:25:00,,United Kingdom,20,"0,00"
C577346,11/18/2021 15:25:00,,United Kingdom,-1,"-530,25"
565399,9/2/2021 16:53:00,12748,United Kingdom,8,"3,12"
543196,2/4/2021 12:29:00,13309,United Kingdom,467,"390,71"
568708,9/28/2021 15:41:00,12393,Australia,294,"521,50"
543310,2/7/2021 12:10:00,,United Kingdom,-234,"0,00"
581132,12/7/2021 12:55:00,17590,United Kingdom,144,"320,93"
567908,9/22/2021 16:48:00,18172,United Kingdom,36,"75,60"
C567535,9/21/2021 9:50:00,15253,United Kingdom,-2,"-2,90"
575636,11/10/2021 13:46:00,12473,Germany,1,"40,46"
566580,9/13/2021 13:46:00,12822,United Kingdom,424,"690,90"
557860,6/23/2021 11:58:00,17630,United Kingdom,46,"168,10"
C541502,1/18/2021 15:30:00,18190,United Kingdom,-1,"-9,95"
543777,2/11/2021 16:19:00,15406,United Kingdom,3,"9,25"
C558254,6/27/2021 17:05:00,16670,United Kingdom,-2,"-15,90"
569025,9/30/2021 10:08:00,18041,United Kingdom,108,"356,75"
577046,11/17/2021 13:46:00,12449,Belgium,524,"1342,71"
557256,6/19/2021 10:20:00,17282,United Kingdom,344,"274,56"
546374,3/11/2021 12:05:00,17194,United Kingdom,1,"10,00"
558382,6/28/2021 17:28:00,17997,United Kingdom,261,"322,53"
C545455,3/2/2021 17:11:00,16473,United Kingdom,-1,"-1,25"
577440,11/20/2021 11:11:00,14477,United Kingdom,180,"345,40"
569333,10/3/2021 13:49:00,13431,United Kingdom,116,"415,42"
563364,8/16/2021 8:39:00,14466,United Kingdom,139,"234,75"
549950,4/13/2021 12:57:00,,United Kingdom,-6,"0,00"
573387,10/30/2021 14:33:00,15054,United Kingdom,111,"168,42"
545711,3/7/2021 9:52:00,16136,United Kingdom,66,"159,30"
573367,10/30/2021 13:17:00,16145,United Kingdom,353,"490,17"
